Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1699222782,54,GET,/api/v0/teas/7514,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,8.786416990915313,8.786416990915313,8.786416990915313,8.786416990915313,127.0
1699222782,54,GET,/api/v0/teas/7659,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,30.296583980089054,30.296583980089054,30.296583980089054,30.296583980089054,129.0
1699222782,54,GET,/api/v0/teas/7756,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0713749921415,8.0713749921415,8.0713749921415,8.0713749921415,128.0
1699222782,54,GET,/api/v0/teas/7896,0.100000,0.000000,88,88,88,88,88,88,88,88,88,88,88,1,0,88.04079200490378,88.04079200490378,88.04079200490378,88.04079200490378,131.0
1699222782,54,GET,/api/v0/teas/8269,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,17.786000011255965,17.786000011255965,17.786000011255965,17.786000011255965,134.0
1699222782,54,GET,/api/v0/teas/8334,0.100000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,13.370542001212016,13.370542001212016,13.370542001212016,13.370542001212016,137.0
1699222782,54,GET,/api/v0/teas/8336,0.100000,0.000000,12,12,12,12,12,12,12,12,12,12,12,1,0,12.2449170157779,12.2449170157779,12.2449170157779,12.2449170157779,132.0
1699222782,54,GET,/api/v0/teas/8418,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,24.040292017161846,24.040292017161846,24.040292017161846,24.040292017161846,138.0
1699222782,54,GET,/api/v0/teas/8467,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.649957995861769,9.649957995861769,9.649957995861769,9.649957995861769,139.0
1699222782,54,GET,/api/v0/teas/8534,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,14.233791996957734,14.233791996957734,14.233791996957734,14.233791996957734,138.0
1699222782,54,GET,/api/v0/teas/8637,0.100000,0.000000,11,11,11,11,11,11,11,11,11,11,11,1,0,11.306541971862316,11.306541971862316,11.306541971862316,11.306541971862316,128.0
1699222782,54,GET,/api/v0/teas/8689,0.000000,0.000000,31,31,31,31,31,31,31,31,31,31,31,1,0,31.177124998066574,31.177124998066574,31.177124998066574,31.177124998066574,128.0
1699222782,54,GET,/api/v0/teas/8695,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,8.944166998844594,8.944166998844594,8.944166998844594,8.944166998844594,137.0
1699222782,54,GET,/api/v0/teas/8789,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,15.840957988984883,15.840957988984883,15.840957988984883,15.840957988984883,132.0
1699222782,54,GET,/api/v0/teas/8827,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,16.604250005912036,16.604250005912036,16.604250005912036,16.604250005912036,132.0
1699222782,54,GET,/api/v0/teas/8867,0.000000,0.000000,29,29,29,29,29,29,29,29,29,29,29,1,0,28.5232920141425,28.5232920141425,28.5232920141425,28.5232920141425,127.0
1699222782,54,GET,/api/v0/teas/8909,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,22.00500000617467,22.00500000617467,22.00500000617467,22.00500000617467,137.0
1699222782,54,GET,/api/v0/teas/8995,0.100000,0.000000,11,11,11,11,11,11,11,11,11,11,11,1,0,10.647625022102147,10.647625022102147,10.647625022102147,10.647625022102147,127.0
1699222782,54,GET,/api/v0/teas/9187,0.100000,0.000000,55,55,55,55,55,55,55,55,55,55,55,1,0,54.73487501149066,54.73487501149066,54.73487501149066,54.73487501149066,132.0
1699222782,54,GET,/api/v0/teas/9195,0.100000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,12.808208004571497,12.808208004571497,12.808208004571497,12.808208004571497,129.0
1699222782,54,GET,/api/v0/teas/9360,0.000000,0.000000,20,20,20,20,20,20,20,20,20,20,20,1,0,19.999457988888025,19.999457988888025,19.999457988888025,19.999457988888025,133.0
1699222782,54,GET,/api/v0/teas/9385,0.100000,0.000000,12,12,12,12,12,12,12,12,12,12,12,1,0,11.60491700284183,11.60491700284183,11.60491700284183,11.60491700284183,130.0
1699222782,54,GET,/api/v0/teas/9421,0.100000,0.000000,7,7,7,7,7,7,7,7,7,7,7,1,0,7.36279200646095,7.36279200646095,7.36279200646095,7.36279200646095,129.0
1699222782,54,GET,/api/v0/teas/9690,0.100000,0.000000,22,22,22,22,22,22,22,22,22,22,22,1,0,22.179334016982466,22.179334016982466,22.179334016982466,22.179334016982466,138.0
1699222782,54,GET,/api/v0/teas/9757,0.100000,0.000000,15,15,15,15,15,15,15,15,15,15,15,1,0,14.87920799991116,14.87920799991116,14.87920799991116,14.87920799991116,129.0
1699222782,54,GET,/api/v0/teas/9794,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,56.62008299259469,56.62008299259469,56.62008299259469,56.62008299259469,135.0
1699222782,54,GET,/api/v0/teas/996,0.000000,0.000000,33,33,33,33,33,33,33,33,33,33,33,1,0,32.642042002407834,32.642042002407834,32.642042002407834,32.642042002407834,129.0
1699222782,54,POST,/api/v0/unsubscribe,0.500000,0.000000,10,10,10,10,14,14,14,14,14,14,14,10,0,10,10.069675100385211,7.183540990808979,13.946874998509884,22.0
1699222782,54,,Aggregated,13.500000,0.000000,15,18,22,27,61,95,120,170,180,180,180,277,0,17,25.682441923966536,7.183540990808979,176.26008301158436,1730.4729241877255
1699222783,56,POST,/api/v0/customer,0.300000,0.000000,84,84,100,100,100,100,100,100,100,100,100,6,0,14,41.19199316968055,10.05329200415872,103.45154200331308,7826.833333333333
1699222783,56,POST,/api/v0/subscribe,0.800000,0.000000,15,15,19,120,170,170,170,170,170,170,170,18,0,18,33.48637711153262,11.338250013068318,167.75095800403506,22.0
1699222783,56,GET,/api/v0/teas,9.300000,0.000000,17,25,50,61,130,180,260,280,280,280,280,187,0,19,34.91162920288522,7.953374995850027,275.50225000595674,2415.0
1699222783,56,GET,/api/v0/teas/1042,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,27.080083003966138,27.080083003966138,27.080083003966138,27.080083003966138,130.0
1699222783,56,GET,/api/v0/teas/1436,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,9.215291996952146,9.215291996952146,9.215291996952146,9.215291996952146,127.0
1699222783,56,GET,/api/v0/teas/1598,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,37.86458299146034,37.86458299146034,37.86458299146034,37.86458299146034,128.0
1699222783,56,GET,/api/v0/teas/1612,0.100000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,8.242707990575582,8.242707990575582,8.242707990575582,8.242707990575582,128.0
1699222783,56,GET,/api/v0/teas/1769,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,15.745874989079311,15.745874989079311,15.745874989079311,15.745874989079311,129.0
1699222783,56,GET,/api/v0/teas/1831,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,8.989458001451567,8.989458001451567,8.989458001451567,8.989458001451567,129.0
1699222783,56,GET,/api/v0/teas/1867,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,10.015790991019458,10.015790991019458,10.015790991019458,10.015790991019458,129.0
1699222783,56,GET,/api/v0/teas/195,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,14.92308298475109,14.92308298475109,14.92308298475109,14.92308298475109,127.0
1699222783,56,GET,/api/v0/teas/2085,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.803916997043416,9.803916997043416,9.803916997043416,9.803916997043416,137.0
1699222783,56,GET,/api/v0/teas/2157,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,16.058625013101846,16.058625013101846,16.058625013101846,16.058625013101846,129.0
1699222783,56,GET,/api/v0/teas/2216,0.100000,0.000000,15,15,15,15,15,15,15,15,15,15,15,1,0,15.048041997943074,15.048041997943074,15.048041997943074,15.048041997943074,136.0
1699222783,56,GET,/api/v0/teas/2406,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,31.64620799361728,31.64620799361728,31.64620799361728,31.64620799361728,136.0
1699222783,56,GET,/api/v0/teas/2447,0.000000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,12.762958998791873,12.762958998791873,12.762958998791873,12.762958998791873,130.0
1699222783,56,GET,/api/v0/teas/268,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,260.53883298300207,260.53883298300207,260.53883298300207,260.53883298300207,129.0
1699222783,56,GET,/api/v0/teas/2923,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,8.935582998674363,8.935582998674363,8.935582998674363,8.935582998674363,133.0
1699222783,56,GET,/api/v0/teas/2939,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,12.108916998840868,12.108916998840868,12.108916998840868,12.108916998840868,128.0
1699222783,56,GET,/api/v0/teas/2998,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,9.449040982872248,9.449040982872248,9.449040982872248,9.449040982872248,127.0
1699222783,56,GET,/api/v0/teas/3048,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,15.538124978775159,15.538124978775159,15.538124978775159,15.538124978775159,132.0
1699222783,56,GET,/api/v0/teas/3531,0.100000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,12.847375008277595,12.847375008277595,12.847375008277595,12.847375008277595,132.0
1699222783,56,GET,/api/v0/teas/3600,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,1,0,30.469833000097424,30.469833000097424,30.469833000097424,30.469833000097424,132.0
1699222783,56,GET,/api/v0/teas/3912,0.000000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,16.162624990101904,16.162624990101904,16.162624990101904,16.162624990101904,130.0
1699222783,56,GET,/api/v0/teas/4063,0.000000,0.000000,23,23,23,23,23,23,23,23,23,23,23,1,0,22.857415984617546,22.857415984617546,22.857415984617546,22.857415984617546,133.0
1699222783,56,GET,/api/v0/teas/4083,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,9.225834015524015,9.225834015524015,9.225834015524015,9.225834015524015,130.0
1699222783,56,GET,/api/v0/teas/4362,0.000000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,12.780166987795383,12.780166987795383,12.780166987795383,12.780166987795383,137.0
1699222783,56,GET,/api/v0/teas/4453,0.100000,0.000000,12,12,12,12,12,12,12,12,12,12,12,1,0,12.212708999868482,12.212708999868482,12.212708999868482,12.212708999868482,131.0
1699222783,56,GET,/api/v0/teas/4516,0.000000,0.000000,98,98,98,98,98,98,98,98,98,98,98,1,0,98.17579100490548,98.17579100490548,98.17579100490548,98.17579100490548,127.0
1699222783,56,GET,/api/v0/teas/4819,0.100000,0.000000,12,12,12,12,12,12,12,12,12,12,12,1,0,12.109875009628013,12.109875009628013,12.109875009628013,12.109875009628013,130.0
1699222783,56,GET,/api/v0/teas/4895,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.793583012651652,9.793583012651652,9.793583012651652,9.793583012651652,137.0
1699222783,56,GET,/api/v0/teas/509,0.000000,0.000000,17,17,17,17,17,17,17,17,17,17,17,1,0,17.154375003883615,17.154375003883615,17.154375003883615,17.154375003883615,128.0
1699222783,56,GET,/api/v0/teas/5150,0.100000,0.000000,55,55,55,55,55,55,55,55,55,55,55,1,0,55.40066698449664,55.40066698449664,55.40066698449664,55.40066698449664,128.0
1699222783,56,GET,/api/v0/teas/5180,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,21.796249988256022,21.796249988256022,21.796249988256022,21.796249988256022,129.0
1699222783,56,GET,/api/v0/teas/5267,0.000000,0.000000,67,67,67,67,67,67,67,67,67,67,67,1,0,67.00783397536725,67.00783397536725,67.00783397536725,67.00783397536725,128.0
1699222783,56,GET,/api/v0/teas/5516,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,118.66062501212582,118.66062501212582,118.66062501212582,118.66062501212582,137.0
1699222783,56,GET,/api/v0/teas/5925,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,47.0440830104053,47.0440830104053,47.0440830104053,47.0440830104053,128.0
1699222783,56,GET,/api/v0/teas/5941,0.000000,0.000000,35,35,35,35,35,35,35,35,35,35,35,1,0,34.912167000584304,34.912167000584304,34.912167000584304,34.912167000584304,128.0
1699222783,56,GET,/api/v0/teas/5981,0.100000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,7.580666017020121,7.580666017020121,7.580666017020121,7.580666017020121,134.0
1699222783,56,GET,/api/v0/teas/6599,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,46.19529101182707,46.19529101182707,46.19529101182707,46.19529101182707,132.0
1699222783,56,GET,/api/v0/teas/662,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.681291994638741,9.681291994638741,9.681291994638741,9.681291994638741,127.0
1699222783,56,GET,/api/v0/teas/6955,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,38.549792021512985,38.549792021512985,38.549792021512985,38.549792021512985,128.0
1699222783,56,GET,/api/v0/teas/7063,0.100000,0.000000,95,95,95,95,95,95,95,95,95,95,95,1,0,94.55966699169949,94.55966699169949,94.55966699169949,94.55966699169949,136.0
1699222783,56,GET,/api/v0/teas/7132,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,12.279082991881296,12.279082991881296,12.279082991881296,12.279082991881296,132.0
1699222783,56,GET,/api/v0/teas/7200,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,106.2819579965435,106.2819579965435,106.2819579965435,106.2819579965435,129.0
1699222783,56,GET,/api/v0/teas/7220,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,11.926667008083314,11.926667008083314,11.926667008083314,11.926667008083314,126.0
1699222783,56,GET,/api/v0/teas/7319,0.000000,0.000000,20,20,20,20,20,20,20,20,20,20,20,1,0,19.915249984478578,19.915249984478578,19.915249984478578,19.915249984478578,134.0
1699222783,56,GET,/api/v0/teas/7332,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,15.293167001800612,15.293167001800612,15.293167001800612,15.293167001800612,128.0
1699222783,56,GET,/api/v0/teas/7407,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,11.674624984152615,11.674624984152615,11.674624984152615,11.674624984152615,127.0
1699222783,56,GET,/api/v0/teas/7467,0.000000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,16.47408402641304,16.47408402641304,16.47408402641304,16.47408402641304,136.0
1699222783,56,GET,/api/v0/teas/7506,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,235.088707995601,235.088707995601,235.088707995601,235.088707995601,129.0
1699222783,56,GET,/api/v0/teas/7514,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,8.786416990915313,8.786416990915313,8.786416990915313,8.786416990915313,127.0
1699222783,56,GET,/api/v0/teas/7577,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,9.904250007821247,9.904250007821247,9.904250007821247,9.904250007821247,132.0
1699222783,56,GET,/api/v0/teas/7659,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,30.296583980089054,30.296583980089054,30.296583980089054,30.296583980089054,129.0
1699222783,56,GET,/api/v0/teas/7756,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0713749921415,8.0713749921415,8.0713749921415,8.0713749921415,128.0
1699222783,56,GET,/api/v0/teas/7896,0.100000,0.000000,88,88,88,88,88,88,88,88,88,88,88,1,0,88.04079200490378,88.04079200490378,88.04079200490378,88.04079200490378,131.0
1699222783,56,GET,/api/v0/teas/813,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,39.96137500507757,39.96137500507757,39.96137500507757,39.96137500507757,126.0
1699222783,56,GET,/api/v0/teas/8269,0.000000,0.000000,18,18,18,18,18,18,18,18,18,18,18,1,0,17.786000011255965,17.786000011255965,17.786000011255965,17.786000011255965,134.0
1699222783,56,GET,/api/v0/teas/8334,0.100000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,13.370542001212016,13.370542001212016,13.370542001212016,13.370542001212016,137.0
1699222783,56,GET,/api/v0/teas/8336,0.100000,0.000000,12,12,12,12,12,12,12,12,12,12,12,1,0,12.2449170157779,12.2449170157779,12.2449170157779,12.2449170157779,132.0
1699222783,56,GET,/api/v0/teas/8418,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,24.040292017161846,24.040292017161846,24.040292017161846,24.040292017161846,138.0
1699222783,56,GET,/api/v0/teas/8467,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.649957995861769,9.649957995861769,9.649957995861769,9.649957995861769,139.0
1699222783,56,GET,/api/v0/teas/8534,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,14.233791996957734,14.233791996957734,14.233791996957734,14.233791996957734,138.0
1699222783,56,GET,/api/v0/teas/8637,0.100000,0.000000,11,11,11,11,11,11,11,11,11,11,11,1,0,11.306541971862316,11.306541971862316,11.306541971862316,11.306541971862316,128.0
1699222783,56,GET,/api/v0/teas/8689,0.000000,0.000000,31,31,31,31,31,31,31,31,31,31,31,1,0,31.177124998066574,31.177124998066574,31.177124998066574,31.177124998066574,128.0
1699222783,56,GET,/api/v0/teas/8695,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,8.944166998844594,8.944166998844594,8.944166998844594,8.944166998844594,137.0
1699222783,56,GET,/api/v0/teas/8778,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,173.2886670215521,173.2886670215521,173.2886670215521,173.2886670215521,128.0
1699222783,56,GET,/api/v0/teas/8789,0.000000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,15.840957988984883,15.840957988984883,15.840957988984883,15.840957988984883,132.0
1699222783,56,GET,/api/v0/teas/8827,0.000000,0.000000,17,17,17,17,17,17,17,17,17,17,17,1,0,16.604250005912036,16.604250005912036,16.604250005912036,16.604250005912036,132.0
1699222783,56,GET,/api/v0/teas/8867,0.000000,0.000000,29,29,29,29,29,29,29,29,29,29,29,1,0,28.5232920141425,28.5232920141425,28.5232920141425,28.5232920141425,127.0
1699222783,56,GET,/api/v0/teas/8909,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,22.00500000617467,22.00500000617467,22.00500000617467,22.00500000617467,137.0
1699222783,56,GET,/api/v0/teas/8995,0.100000,0.000000,11,11,11,11,11,11,11,11,11,11,11,1,0,10.647625022102147,10.647625022102147,10.647625022102147,10.647625022102147,127.0
1699222783,56,GET,/api/v0/teas/9187,0.100000,0.000000,55,55,55,55,55,55,55,55,55,55,55,1,0,54.73487501149066,54.73487501149066,54.73487501149066,54.73487501149066,132.0
1699222783,56,GET,/api/v0/teas/9195,0.100000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,12.808208004571497,12.808208004571497,12.808208004571497,12.808208004571497,129.0
1699222783,56,GET,/api/v0/teas/9325,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,6.919000006746501,6.919000006746501,6.919000006746501,6.919000006746501,130.0
1699222783,56,GET,/api/v0/teas/9360,0.100000,0.000000,20,20,20,20,20,20,20,20,20,20,20,1,0,19.999457988888025,19.999457988888025,19.999457988888025,19.999457988888025,133.0
1699222783,56,GET,/api/v0/teas/9385,0.100000,0.000000,12,12,12,12,12,12,12,12,12,12,12,1,0,11.60491700284183,11.60491700284183,11.60491700284183,11.60491700284183,130.0
1699222783,56,GET,/api/v0/teas/9421,0.100000,0.000000,7,7,7,7,7,7,7,7,7,7,7,1,0,7.36279200646095,7.36279200646095,7.36279200646095,7.36279200646095,129.0
1699222783,56,GET,/api/v0/teas/9690,0.100000,0.000000,22,22,22,22,22,22,22,22,22,22,22,1,0,22.179334016982466,22.179334016982466,22.179334016982466,22.179334016982466,138.0
1699222783,56,GET,/api/v0/teas/9757,0.100000,0.000000,15,15,15,15,15,15,15,15,15,15,15,1,0,14.87920799991116,14.87920799991116,14.87920799991116,14.87920799991116,129.0
1699222783,56,GET,/api/v0/teas/9794,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,56.62008299259469,56.62008299259469,56.62008299259469,56.62008299259469,135.0
1699222783,56,GET,/api/v0/teas/996,0.000000,0.000000,33,33,33,33,33,33,33,33,33,33,33,1,0,32.642042002407834,32.642042002407834,32.642042002407834,32.642042002407834,129.0
1699222783,56,POST,/api/v0/unsubscribe,0.500000,0.000000,9,9,10,10,10,10,10,10,10,10,10,11,0,10,9.994072000898251,7.183540990808979,13.946874998509884,22.0
1699222783,56,,Aggregated,14.400000,0.000000,16,22,37,55,120,180,250,260,280,280,280,301,0,17,33.45803527894006,6.919000006746501,275.50225000595674,1692.8637873754153
1699222784,58,POST,/api/v0/customer,0.300000,0.000000,84,84,100,100,100,100,100,100,100,100,100,6,0,14,41.19199316968055,10.05329200415872,103.45154200331308,7826.833333333333
1699222784,58,POST,/api/v0/subscribe,0.900000,0.000000,15,18,19,120,170,170,170,170,170,170,170,19,0,18,32.68963794720261,11.338250013068318,167.75095800403506,22.0
1699222784,58,GET,/api/v0/teas,9.600000,0.000000,17,31,45,61,140,230,260,280,280,280,280,197,0,19,35.87754882740916,7.926708000013605,275.50225000595674,2415.0
1699222784,58,GET,/api/v0/teas/1042,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,27.080083003966138,27.080083003966138,27.080083003966138,27.080083003966138,130.0
1699222784,58,GET,/api/v0/teas/1436,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,9.215291996952146,9.215291996952146,9.215291996952146,9.215291996952146,127.0
1699222784,58,GET,/api/v0/teas/1598,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,37.86458299146034,37.86458299146034,37.86458299146034,37.86458299146034,128.0
1699222784,58,GET,/api/v0/teas/1612,0.100000,0.000000,8,8,8,8,8,8,8,8,8,8,8,1,0,8.242707990575582,8.242707990575582,8.242707990575582,8.242707990575582,128.0
1699222784,58,GET,/api/v0/teas/1769,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,15.745874989079311,15.745874989079311,15.745874989079311,15.745874989079311,129.0
1699222784,58,GET,/api/v0/teas/1831,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,8.989458001451567,8.989458001451567,8.989458001451567,8.989458001451567,129.0
1699222784,58,GET,/api/v0/teas/1867,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,10.015790991019458,10.015790991019458,10.015790991019458,10.015790991019458,129.0
1699222784,58,GET,/api/v0/teas/195,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,14.92308298475109,14.92308298475109,14.92308298475109,14.92308298475109,127.0
1699222784,58,GET,/api/v0/teas/1990,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,217.11854200111702,217.11854200111702,217.11854200111702,217.11854200111702,128.0
1699222784,58,GET,/api/v0/teas/2085,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.803916997043416,9.803916997043416,9.803916997043416,9.803916997043416,137.0
1699222784,58,GET,/api/v0/teas/2157,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,16.058625013101846,16.058625013101846,16.058625013101846,16.058625013101846,129.0
1699222784,58,GET,/api/v0/teas/2216,0.100000,0.000000,15,15,15,15,15,15,15,15,15,15,15,1,0,15.048041997943074,15.048041997943074,15.048041997943074,15.048041997943074,136.0
1699222784,58,GET,/api/v0/teas/2406,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,31.64620799361728,31.64620799361728,31.64620799361728,31.64620799361728,136.0
1699222784,58,GET,/api/v0/teas/2447,0.100000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,12.762958998791873,12.762958998791873,12.762958998791873,12.762958998791873,130.0
1699222784,58,GET,/api/v0/teas/268,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,260.53883298300207,260.53883298300207,260.53883298300207,260.53883298300207,129.0
1699222784,58,GET,/api/v0/teas/2923,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,8.935582998674363,8.935582998674363,8.935582998674363,8.935582998674363,133.0
1699222784,58,GET,/api/v0/teas/2939,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,12.108916998840868,12.108916998840868,12.108916998840868,12.108916998840868,128.0
1699222784,58,GET,/api/v0/teas/2998,0.000000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,9.449040982872248,9.449040982872248,9.449040982872248,9.449040982872248,127.0
1699222784,58,GET,/api/v0/teas/3048,0.100000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,15.538124978775159,15.538124978775159,15.538124978775159,15.538124978775159,132.0
1699222784,58,GET,/api/v0/teas/3531,0.100000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,12.847375008277595,12.847375008277595,12.847375008277595,12.847375008277595,132.0
1699222784,58,GET,/api/v0/teas/3600,0.100000,0.000000,30,30,30,30,30,30,30,30,30,30,30,1,0,30.469833000097424,30.469833000097424,30.469833000097424,30.469833000097424,132.0
1699222784,58,GET,/api/v0/teas/3912,0.000000,0.000000,16,16,16,16,16,16,16,16,16,16,16,1,0,16.162624990101904,16.162624990101904,16.162624990101904,16.162624990101904,130.0
1699222784,58,GET,/api/v0/teas/4063,0.000000,0.000000,23,23,23,23,23,23,23,23,23,23,23,1,0,22.857415984617546,22.857415984617546,22.857415984617546,22.857415984617546,133.0
1699222784,58,GET,/api/v0/teas/4083,0.100000,0.000000,9,9,9,9,9,9,9,9,9,9,9,1,0,9.225834015524015,9.225834015524015,9.225834015524015,9.225834015524015,130.0
1699222784,58,GET,/api/v0/teas/4297,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,33.692625002004206,33.692625002004206,33.692625002004206,33.692625002004206,129.0
1699222784,58,GET,/api/v0/teas/4362,0.000000,0.000000,13,13,13,13,13,13,13,13,13,13,13,1,0,12.780166987795383,12.780166987795383,12.780166987795383,12.780166987795383,137.0
1699222784,58,GET,/api/v0/teas/4453,0.100000,0.000000,12,12,12,12,12,12,12,12,12,12,12,1,0,12.212708999868482,12.212708999868482,12.212708999868482,12.212708999868482,131.0
1699222784,58,GET,/api/v0/teas/4516,0.000000,0.000000,98,98,98,98,98,98,98,98,98,98,98,1,0,98.17579100490548,98.17579100490548,98.17579100490548,98.17579100490548,127.0
1699222784,58,GET,/api/v0/teas/4576,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,159.08370897523127,159.08370897523127,159.08370897523127,159.08370897523127,128.0
1699222784,58,GET,/api/v0/teas/4819,0.100000,0.000000,12,12,12,12,12,12,12,12,12,12,12,1,0,12.109875009628013,12.109875009628013,12.109875009628013,12.109875009628013,130.0
1699222784,58,GET,/api/v0/teas/4895,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.793583012651652,9.793583012651652,9.793583012651652,9.793583012651652,137.0
1699222784,58,GET,/api/v0/teas/509,0.000000,0.000000,17,17,17,17,17,17,17,17,17,17,17,1,0,17.154375003883615,17.154375003883615,17.154375003883615,17.154375003883615,128.0
